source_table,task_id,prior_status,prior_claim,classification,evidence_uri,canonical_lifeos_owner,note
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB018,partial/planned,Implement exact source metadata and blob policy with secret safety,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB019,partial/planned,Implement Cargo metadata capture,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB020,partial/planned,Implement Cargo registry git and path source provenance,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB021,partial/planned,Implement deterministic cfg feature target and toolchain context,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB022,partial/planned,Implement static Rust item inventory,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB023,partial/planned,Implement macro_rules static inventory without semantic overclaim,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB024,partial/planned,Implement proc-macro static detection and explicit unresolved facts,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB025,partial/planned,Implement build.rs static detection and explicit unresolved facts,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB026,partial/planned,Implement static include and path edge detection,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB027,partial/planned,Implement native and linker static rows without dynamic overclaim,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB028,partial/planned,Implement clean and dirty repository no-mutation proof,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB029,partial/planned,Implement codedb scan export and schema CLI with JSON NUON and CSV,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB030,partial/planned,Implement Nushell plugin commands and table-shaped smoke proof,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB031,partial/planned,Implement doctor checks for Nu Yazelix and Codex,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB032,partial/planned,Implement bounded read-only MCP page limit and source guards,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB033,partial/planned,Implement unsafe dynamic capture refusal without explicit approval flag,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB034,partial/planned,Implement mandatory approved build and proc-macro raw-log capture,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB035,partial/planned,Implement backend-neutral envctl export contract,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB036,partial/planned,Implement selected meta repository scan inputs without replacing meta ownership,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB037,partial/planned,Implement Codex CLI and MCP bridge contract with bounded output,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB038,partial/planned,Implement and document Yazelix host-runtime Nu placement,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB039,partial/planned,Implement runner-readable proof manifest contract,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB040,partial/planned,Document GitKB RTK Kache wild and Fenix fact-export boundaries,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB041,partial/planned,Create and document the complete fixture matrix,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB042,partial/planned,Prove repeated unchanged scans have stable checksums,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB043,partial/planned,Prove source and MCP secret-looking data do not leak,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB044,partial/planned,Prove clean and dirty scans do not mutate source,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB045,partial/planned,Prove unsafe capture refuses by default and succeeds only with approval,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB046,missing/planned,Run full fmt clippy test and doctor validation,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB047,missing/planned,Generate release manifest with matching checksums,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB048,partial/planned,Prepare truthful handoff and mandatory remaining-work inventory,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB049,partial/planned,Inspect and cite the active Yazelix Nushell runtime bridge boundaries,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB050,partial/planned,Package codedb and nu_plugin_codedb as profile-owned runtime tools,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB051,partial/planned,Validate host Nu and Yazelix runtime Nu protocol with explicit degradation,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB052,partial/planned,Prove transient nu --plugins invocation returns table output,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB053,partial/planned,Prove isolated temp-HOME plugin registration leaves real HOME unchanged,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB054,partial/planned,Generate provenance-bound CodeDB extern and init bridge without tracked config m,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB055,partial/planned,Verify generated initializer checksums and provenance,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB056,partial/planned,Prove CodeDB Nushell syntax in an isolated HOME,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB057,partial/planned,Prove plugin registration does not mutate the real HOME,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB058,partial/planned,Prove Yazelix launch is unaffected when CodeDB is disabled,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB059,partial/planned,Prove Yazelix launch with CodeDB avoids heavy startup import,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB060,partial/planned,Prove plugin stderr and trace output redact secret-looking values,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
nu_plugin/execution/REQUIREMENT_PROOF_LEDGER.csv,CDB061,partial/planned,Prove redb lock contention and plugin garbage-collection safety,proven-capability,"nu_plugin/crates/{codedb_core,codedb_store_redb,codedb_store_pg,codedb_mcp,codedb_build_capture,codedb_rust_static,codedb_cargo,codedb_context,nu_plugin_codedb}; nu_plugin/tests/*.nu (15 gates); nu_plugin/logs/CDB*.log + logs/CDB106-mandatory-security-backend-proof-wave.log (2026-07-11 PASS)",lifeos codedb store family (held for STORE-001),Implemented+tested at HEAD (CDB106 wave green); gap is purely evidence binding (empty proof_artifacts/proof_head_sha). No engineering remaining.
